,name,location,labels
9731,7507.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9094,6934.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2173,11953.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2238,12010.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2175,11955.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5679,3860.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6267,4389.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1362,11222.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4316,2633.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9999,7749.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3555,1948.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11181,8812.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11512,911.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6276,4397.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5775,3947.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1251,11122.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1844,11657.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9483,7284.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9100,694.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9533,7329.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4969,322.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8926,6783.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11414,9021.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6117,4253.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
828,10742.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4842,3105.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6821,4888.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8540,6434.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8924,6781.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5484,3684.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7997,5947.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10585,8276.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4709,2988.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2649,12381.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4822,3088.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4934,319.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3084,1524.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
853,10765.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10477,8179.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
834,10748.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2603,12340.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11948,9502.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2210,11988.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5901,406.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7873,5834.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10717,8395.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9820,7588.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11316,8934.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1885,11694.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11307,8926.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2064,11855.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3548,1941.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
974,10874.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7196,5224.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9193,7022.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4769,304.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2336,1210.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
524,10469.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4803,3071.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4007,2354.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8935,6791.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12437,9943.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10057,7800.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5745,3919.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11659,9242.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10288,8008.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1466,11316.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6239,4364.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2225,120.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10652,8336.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11815,9383.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4551,2844.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1395,11252.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2478,12228.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8930,6787.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6788,4859.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
327,10291.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6746,4820.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1024,10919.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2751,12474.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7605,5593.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5038,3282.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8759,6631.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11007,8656.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1973,11774.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8930,6787.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11090,8730.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7128,5163.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4149,2482.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6538,4632.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6123,4259.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10208,7937.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2331,12096.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
974,10874.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6540,4634.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5708,3886.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5691,3871.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7844,5808.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7373,5385.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8749,6622.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9686,7467.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4927,3183.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
93,10080.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2680,1241.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2218,11995.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7576,5567.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6732,4808.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5062,3303.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7593,5582.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1831,11645.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2720,12446.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
915,10820.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6972,5023.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11169,8801.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2151,11933.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8882,6743.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7859,5821.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
192,1017.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2752,12474.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4755,3027.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6814,4881.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12418,9926.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4707,2985.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5772,3943.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3097,1536.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5594,3784.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6578,4669.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4323,264.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9916,7674.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8879,6740.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5253,3477.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10350,8064.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
824,10739.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2639,12372.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8621,6507.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11604,9193.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4780,305.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11775,9347.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3183,1612.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
802,10719.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8176,6107.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10713,8391.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1295,11162.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3408,1815.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8422,6329.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8114,6050.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2350,12112.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
347,10309.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3046,149.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12158,9692.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2854,1316.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7442,5446.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
904,10810.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
435,10389.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6895,4954.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1672,11501.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5414,3620.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6373,4485.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9146,6981.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9200,7029.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12174,9706.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2430,12184.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8593,6483.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11223,8850.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7904,5863.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10411,8119.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5874,4034.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6611,47.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7803,5771.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8713,6591.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10193,7923.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2126,11911.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4657,294.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9072,6914.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11510,9108.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11362,8976.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9471,7273.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4574,2866.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10711,839.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4211,2538.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6135,427.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12389,990.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
52,10043.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1588,11426.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8953,6807.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1752,11574.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9529,7325.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2322,12088.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5235,3460.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3819,2186.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4620,2907.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10282,8002.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11698,9278.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5153,3387.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8553,6446.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1595,11432.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1946,1175.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7208,5235.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6766,4838.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7477,5478.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2822,1289.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9453,7257.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7183,5212.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10257,7981.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10139,7875.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11936,9492.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5115,3352.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3168,160.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
230,10203.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4940,3194.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4237,2561.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6289,4409.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8689,6569.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7830,5797.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4405,2713.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1490,11338.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8747,6621.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7808,5776.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9547,7341.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10086,7827.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10366,8079.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11778,935.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1647,1148.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4134,2469.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1410,11266.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4384,2694.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5801,397.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12209,9738.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7073,5113.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9934,7690.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6120,4256.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8976,6828.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5740,3914.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8116,6053.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9713,7491.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7884,5845.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4044,2389.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1017,10912.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10289,8009.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12082,9623.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11284,8905.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4533,2828.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9677,7459.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10875,8537.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3680,2060.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10844,8509.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11736,9311.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9691,7471.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
70,1006.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3083,1523.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3346,176.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
109,10095.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5236,3461.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11950,9504.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1026,10920.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10356,807.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11379,8991.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
172,10151.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10685,8366.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5942,4097.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6564,4657.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4613,2900.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9446,7250.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4791,306.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3069,151.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11868,9430.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6439,4543.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4935,319.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2939,1393.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
366,10326.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2825,1290.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10591,8281.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
15,1001.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12013,9561.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6230,4356.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10201,7930.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4996,3245.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1346,11208.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8063,6005.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
164,10144.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
871,10781.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3269,1691.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9917,7675.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6435,4540.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12289,981.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7703,5681.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6221,4347.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11792,9362.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11877,9439.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1950,11752.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8647,6531.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4125,2460.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11575,9167.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1945,11749.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1608,11444.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6796,4866.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5069,331.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7512,551.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3426,1832.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7464,5466.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6967,5018.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10563,8256.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1062,10953.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11131,8768.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2143,11926.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1908,11715.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3545,194.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8364,6276.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11630,9216.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8379,629.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11637,9222.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6275,4396.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
936,1084.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7793,5762.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7883,5843.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9325,7141.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2988,1438.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3837,2200.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9232,7058.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7429,5435.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2075,11865.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2624,12359.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
191,10169.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12469,9972.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3960,2312.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3416,1823.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11982,9533.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3354,1767.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11463,9066.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11430,9036.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6454,4557.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10629,8315.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5908,4066.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6043,4187.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9900,766.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
848,10760.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1782,11600.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10373,8085.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2641,12375.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6652,4736.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8325,6240.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10165,7899.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2442,12196.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9676,7458.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4708,2987.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10654,8338.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11368,8981.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
907,10813.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8375,6287.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1862,11673.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4030,2375.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6445,4549.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
708,10634.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1592,1143.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6405,4512.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3466,1868.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10678,836.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7681,5661.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11114,8752.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4260,2583.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11415,9022.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5951,4104.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7145,518.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10064,7807.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8812,6680.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3216,1643.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7195,5224.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1425,1128.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11157,8791.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4263,2585.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10633,8319.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10110,7849.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1706,11532.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9074,6916.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5837,4001.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9539,7334.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5528,3724.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6596,4685.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9331,7147.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10462,8165.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2605,12341.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7097,5136.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1440,11293.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
508,10454.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7664,5646.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9363,7176.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1140,11022.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11770,9342.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9866,7629.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3720,2097.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2649,12382.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7308,5326.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1457,11308.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10968,8620.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9323,714.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10053,7798.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3633,2018.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5083,3322.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10950,8604.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8363,6276.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4746,3019.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
